Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
18-Mar-24,46458.75,46739.25,46022.15,46575.9,151328904,6888.3
19-Mar-24,46421.9,46602.35,46258.75,46384.8,147080034,8734.12
20-Mar-24,46392.9,46655.55,45828.8,46310.9,210365443,11766.43
21-Mar-24,46674.85,46990.25,46570.15,46684.9,150392246,8896.96
22-Mar-24,46634.9,46974.15,46566.8,46863.75,172184807,10851.42
26-Mar-24,46552.95,46788.35,46529.05,46600.2,171655734,11171.03
27-Mar-24,46643.45,46956.1,46643.45,46785.95,285050400,16539.74
28-Mar-24,46827.85,47440.45,46827.85,47124.6,347979603,13594.54
01-Apr-24,47391.05,47646.8,47373.1,47578.25,134089417,6573
02-Apr-24,47490.75,47707.35,47408.55,47545.45,183398624,10412.26
03-Apr-24,47350.25,47676.95,47279.8,47624.25,283779413,13792.53
04-Apr-24,48086.2,48254.65,47712.7,48060.8,324271925,18895.59
05-Apr-24,48104.65,48557.4,47894.5,48493.05,214305236,11909.32
08-Apr-24,48586.75,48716.95,48424.65,48581.7,263381555,7900.46
09-Apr-24,48810.8,48960.75,48568.25,48730.55,147583296,7024.79
10-Apr-24,48879.55,49057.4,48669.25,48986.6,247065747,9611.82
12-Apr-24,48671.2,48882.65,48477.55,48564.55,207985339,10643.84
15-Apr-24,48057.5,48255.5,47725.8,47773.25,197115142,7882.76
16-Apr-24,47436.7,47609,47316.55,47484.8,186069576,7841.45
18-Apr-24,47592.7,47829.75,46982.15,47069.45,186371057,10326.12
19-Apr-24,46744.95,47668.7,46579.05,47574.15,164580371,9513.25
22-Apr-24,48145.7,48146.3,47628.45,47924.9,177719481,9898.66
23-Apr-24,48299.6,48302.7,47899.3,47970.45,141110604,7677.26
24-Apr-24,48120.9,48246.2,48028.7,48189,112159300,5867.57
25-Apr-24,47772.65,48625.45,47737.2,48494.95,337412581,27018.59
26-Apr-24,48660,48679.65,48088.25,48201.05,208118242,12146.84
29-Apr-24,48359.9,49473.6,48342.7,49424.05,327134115,15966.76
30-Apr-24,49477.1,49974.75,49249.9,49396.75,402874252,20351.02
02-May-24,49262,49529.35,49123.6,49231.05,291857104,16230.32
03-May-24,49375.05,49607.75,48659.7,48923.55,222964426,12837.75
06-May-24,49174.55,49252.65,48784,48895.3,340187386,15200.24
07-May-24,48965.05,49023.5,48213.75,48285.35,230306618,10179.38
08-May-24,48124.2,48223.05,47851.15,48021.1,286041100,13795.53
09-May-24,47976.35,48258.65,47440.65,47487.9,272914366,13331.32
10-May-24,47555.5,47868.7,47313.35,47421.1,218854712,10013.36
13-May-24,47389.8,47841.6,46983.25,47754.1,220865860,8760.91
14-May-24,47748.85,47937.25,47607.85,47859.45,151958187,6712.08
15-May-24,47923.1,47957.2,47534.5,47687.45,188783717,8763.34
16-May-24,47945.85,48052.9,47340.35,47977.05,219943967,11108.34
17-May-24,47842.95,48188.65,47758.8,48115.65,143821357,8123.45
18-May-24,48197.3,48222.35,48108.15,48199.5,19246577,541.44
21-May-24,47927.1,48259.75,47927.1,48048.2,166750558,9490
22-May-24,48113.9,48114.05,47435.25,47781.95,204867369,11396.04
23-May-24,47899.35,48829.7,47873.15,48768.6,184456258,11162.27
24-May-24,48668,49052.95,48644.8,48971.65,135007612,7585
27-May-24,49105.9,49688.85,49051.25,49281.8,226530645,9390.6
28-May-24,49390.9,49511.15,49043.65,49142.15,155174235,7545.21
29-May-24,48786.7,49022.6,48401.55,48501.35,183590101,10459
30-May-24,48313.6,49044.6,48313.6,48682.35,151037825,9375.71
31-May-24,48895.15,49122.55,48569.05,48983.95,303626980,18069.59
03-Jun-24,50889.85,51133.2,50092.65,50979.95,453245928,25202.44
04-Jun-24,50667.05,50667.05,46077.85,46928.6,653139446,33667.79
05-Jun-24,47486.6,49362.9,46446.8,49054.6,546764854,28348.13
06-Jun-24,49426.4,49672.75,48906.75,49291.9,250402400,14360.95
07-Jun-24,49316.95,49943.2,49080.45,49803.2,170266438,10822.3
10-Jun-24,49808.15,50252.95,49622.75,49780.9,195780219,9140.94
11-Jun-24,49751.2,49970.3,49530.45,49705.75,128463766,8256.51
12-Jun-24,49857.45,50233.4,49697.35,49895.1,211727177,11289.28
13-Jun-24,50179,50186.45,49799.65,49846.7,125683920,7702.9
14-Jun-24,49993.95,50102.6,49693.35,50002,154981105,7507.39
18-Jun-24,50194.35,50562.15,49900.2,50440.9,189237872,9756.7
19-Jun-24,50607.9,51957,50441.75,51398.05,435312462,24722.97
20-Jun-24,51712.9,51842.2,51281.5,51783.25,235938598,12104.92
21-Jun-24,51927.3,51934.35,51224.95,51661.45,289444673,23707.52
24-Jun-24,51280.25,51783.95,51138.9,51703.95,176606126,9257.64
25-Jun-24,51759.45,52746.5,51747.65,52606,204026702,16867.03
26-Jun-24,52653.2,52988.3,52373.7,52870.5,214289918,14606.86
27-Jun-24,52980.3,53180.75,52639,52811.3,332885647,18239.22
28-Jun-24,52874.95,53030.3,52242.3,52342.25,244632703,11061.51
01-Jul-24,52351.15,52656.15,52166.05,52574.75,139055322,6894.61
02-Jul-24,52793.75,52828.45,51996.65,52168.1,194676008,12807.51
03-Jul-24,52872.3,53256.7,52482.65,53089.25,332402593,22966.82
04-Jul-24,53357.7,53357.7,52815.9,53103.7,163672180,10607.97
05-Jul-24,52560.1,52817.85,52290.05,52660.35,199567941,14152.15
08-Jul-24,52533.1,52710.8,52246.7,52425.8,158002550,8616.21
09-Jul-24,52390.5,52626.6,52292.95,52568.8,145059721,10180.78
10-Jul-24,52528.8,52528.8,52075.4,52189.3,228018571,12706.52
11-Jul-24,52316.9,52400.3,51749.45,52270.65,138311489,9194.75
12-Jul-24,52272.65,52794.55,52171.15,52278.9,170981035,11552.92
15-Jul-24,52330.05,52662.25,52154,52455.9,186148129,11913.53
16-Jul-24,52466.7,52619.05,52331.6,52396.8,158801629,9017.44
18-Jul-24,52215.05,52782.75,52168.65,52620.7,139447000,9944.84
19-Jul-24,52531.55,52586.75,52146.3,52265.6,134136064,7468.12
22-Jul-24,52145.6,52427,51874.55,52280.4,175252965,11946
23-Jul-24,52511,52547.55,51342.65,51778.3,207779807,12924.34
24-Jul-24,51657.65,51944.65,50784.25,51317,292240419,15833.99
25-Jul-24,50762.3,51006.1,50559.9,50888.75,188408002,11282.9
26-Jul-24,50456.1,51398.6,50438.3,51295.95,215682852,12658.89
29-Jul-24,51546.65,52340.25,51186.95,51406.25,513698890,21256.97
30-Jul-24,51383.9,51957.75,51260.05,51499.3,235230150,14083.47
31-Jul-24,51583.45,51663.1,51335.7,51553.4,219033329,12715.44
01-Aug-24,51672.6,51877.15,51456.2,51564,156350445,8681.22
02-Aug-24,51172.25,51608.7,51087.85,51350.15,162974928,10058.1
05-Aug-24,50586.25,50747.55,49719.1,50092.1,257765967,12590.46
06-Aug-24,50436.9,50688.8,49659.05,49748.3,162841378,10155.42
07-Aug-24,50286.2,50292.45,49782.2,50119,170992476,10967.38
08-Aug-24,50051.9,50440.75,49829.6,50156.7,124815472,8096.01
09-Aug-24,50612.1,50707.75,50386.45,50484.5,120151553,7428.07
12-Aug-24,50412.6,50830.7,50149.25,50577.95,163540890,9866.78
13-Aug-24,50395.35,50559.25,49785.1,49831.85,148944173,10481.17
14-Aug-24,49887.15,49959.25,49654.65,49727.3,137132065,8029.39
16-Aug-24,50133,50603.4,49806.05,50516.9,130691206,7551.7
19-Aug-24,50683.55,50728.25,50283.55,50368.35,115323210,6297.93
20-Aug-24,50417.25,51025.6,50398.6,50803.15,144159443,8269
21-Aug-24,50666.65,50772.45,50333.35,50685.55,180795768,11682.1
22-Aug-24,50894.8,51080,50794.45,50985.7,133056374,6539.25
23-Aug-24,51040.05,51117.85,50856.7,50933.45,88479768,5094.5
26-Aug-24,51100.65,51317.85,51061.55,51148.1,100320793,6061.78
27-Aug-24,51214.05,51404.7,50938.1,51278.75,111416843,8773.87
28-Aug-24,51208.95,51260.75,51033.7,51143.85,128085581,8195.06
29-Aug-24,51103.75,51368.95,50984.4,51152.75,143629783,10453.64
30-Aug-24,51437.45,51466.55,51256,51351,478573056,47100.19
02-Sep-24,51579.5,51579.5,51295.8,51439.55,150152857,8883.89
03-Sep-24,51479.75,51750.1,51240.05,51689.1,127204798,9647.14
04-Sep-24,51364.65,51503.55,51259.9,51400.25,159700071,8317.24
05-Sep-24,51544.25,51636.75,51389.15,51473.05,129639285,7199.02
06-Sep-24,51200.4,51380.05,50447.3,50576.85,185967220,10456.6
09-Sep-24,50549.25,51192.75,50369.4,51117.8,172392082,8680.31
10-Sep-24,51328.3,51366,50958.25,51272.3,119254409,8086
11-Sep-24,51218.55,51420.15,50947.7,51010,145073630,7944.87
12-Sep-24,51271,51878.1,51025,51772.4,127898149,9274.62
13-Sep-24,51952.55,51994.1,51643.95,51938.05,151963664,7602.33
16-Sep-24,52038.7,52208.7,51921.45,52153.15,93777745,5286.96
17-Sep-24,52249.05,52284.6,52085.5,52188.65,111430870,6966.69
18-Sep-24,52177.1,52954.2,52154.55,52750.4,205126988,11297.58
19-Sep-24,52929.25,53353.3,52847.9,53037.6,164882787,9220.7
20-Sep-24,53235.8,54066.1,53037.6,53793.2,271883692,24549.83
23-Sep-24,53917.9,54197.95,53741.4,54105.8,163673628,8951.37
24-Sep-24,54110.65,54247.7,53904.65,53968.6,192600707,10159.06
25-Sep-24,53794,54141.3,53792.85,54101.65,184559680,9194.41
26-Sep-24,54045.85,54467.35,54010.9,54375.35,170534996,9757.27
27-Sep-24,54338.7,54338.7,53763.2,53834.3,217415265,12546.22
30-Sep-24,53556.95,53726.4,52926.55,52978.1,190319755,8923.99
01-Oct-24,52844,53235.25,52817.8,52922.6,240165035,9596.02
03-Oct-24,52314.45,52582.95,51683.4,51845.2,272327853,13481.2
04-Oct-24,51643.75,52358.35,51347.25,51462.05,255769234,12533.96
07-Oct-24,51543.2,51784.8,50194.3,50478.9,328679712,19103.48
08-Oct-24,50736.1,51176.05,50466,51021,153214037,8201.03
09-Oct-24,51161.75,51707.15,50903.75,51007,310003563,12531.69
10-Oct-24,51195.7,51659.45,51047,51530.9,123685597,6970.77
11-Oct-24,51491.9,51560,51005.85,51172.3,109416180,6858.19
14-Oct-24,51263.25,51893,51220.85,51816.9,126590926,7093.53
15-Oct-24,51975.95,52022.05,51698.75,51906,101408546,6693.44
16-Oct-24,51711.2,52031.6,51711.2,51801.05,94424408,5779.85
17-Oct-24,51849.3,51930.2,51150.25,51288.8,107821058,6204.87
18-Oct-24,51261,52199.45,51000.9,52094.2,139076902,9097.47
21-Oct-24,52361.1,52577.5,51855.15,51962.7,145727673,10893.22
22-Oct-24,52071.35,52257.3,51179.6,51257.15,203947181,11067.63
23-Oct-24,51117.8,51551.55,51107.9,51239,208111850,9710.54
24-Oct-24,51272.3,51781.55,51201.85,51531.15,171818678,7651.48
25-Oct-24,51369.75,51501.05,50382.1,50787.45,271735399,14819.64
28-Oct-24,51061.35,51589.15,51012.55,51259.3,447571902,12761.66
29-Oct-24,51404.1,52354.85,51278.9,52320.7,374629247,14536.44
30-Oct-24,51988.7,52220,51733,51807.5,247658224,11307.58
31-Oct-24,51649.45,52005.6,51318.1,51475.35,319910762,10626.73
01-Nov-24,51550.15,51825.5,51459.4,51673.9,51350377,1023.61
04-Nov-24,51764.5,51764.5,51066.8,51215.25,320472374,10675.25
05-Nov-24,51052.6,52289.55,50865.45,52207.25,244983932,12746.52
06-Nov-24,52440.4,52493.95,52185.4,52317.4,219097414,10051.57
07-Nov-24,52258.95,52377.25,51752.25,51916.5,160476603,7418.76
08-Nov-24,51869.15,52007.15,51494,51561.2,157226476,8047.16
11-Nov-24,51562.7,52177.7,51294.2,51876.75,160694052,7576.85
12-Nov-24,52053.75,52169.05,51006.85,51157.8,131415636,8256.31
13-Nov-24,51030.95,51353.5,49904.4,50088.35,207050329,9648.29
14-Nov-24,50053.45,50561.8,49939.35,50179.55,133887043,6834.4
18-Nov-24,50312.45,50445.8,50074,50363.8,161525597,7291.66
19-Nov-24,50580.55,50983.5,50440.85,50626.5,185755396,11808.91
21-Nov-24,50625,50652.15,49787.1,50372.9,254623745,11059.22
22-Nov-24,50512.8,51271.5,50508.25,51135.4,183377690,9726.6
25-Nov-24,52046.35,52331.1,51774.05,52207.5,458462507,48724.25
26-Nov-24,52554.9,52555.5,51999.75,52191.5,113118684,6692.01
27-Nov-24,52154.3,52444.35,52019.65,52301.8,151590455,9483.92
28-Nov-24,52389.95,52760.2,51782.9,51906.85,172034869,11035.07
29-Nov-24,51984.15,52170.9,51759.45,52055.6,139625360,7754.53
02-Dec-24,52087.65,52197.25,51693.95,52109,102500670,5850.86
03-Dec-24,52357.95,52780.9,52216.85,52695.75,173561594,10201.25
04-Dec-24,52775,53387.1,52685.15,53266.9,228584540,11813.29
05-Dec-24,53354.45,53888.3,52850.35,53603.55,155605811,11440.43
06-Dec-24,53634.2,53868.5,53160.65,53509.5,209369122,8276.79
09-Dec-24,53380.75,53775.1,53326.4,53407.75,121821865,6989.26
10-Dec-24,53450.05,53624.05,53302.65,53577.7,121836590,5376.71
11-Dec-24,53459.3,53648.05,53302.15,53391.35,101587795,5690.56
12-Dec-24,53201,53537.45,53174.4,53216.45,99473861,6140.28
13-Dec-24,53109.8,53654,52264.55,53583.8,139912483,7776.14
16-Dec-24,53502.5,53738.9,53335,53581.35,85755127,4980.12
17-Dec-24,53394.1,53515.7,52709.4,52834.8,116219553,6731.56
18-Dec-24,52696.95,52827.6,52010.65,52139.55,149536630,6980.26
19-Dec-24,51428.45,51789.85,51263.75,51575.7,145941694,8027.55
20-Dec-24,51401.35,51629,50609.35,50759.2,228200799,16375.69
23-Dec-24,51044.4,51417.35,51030.4,51317.6,110847696,4510.06
24-Dec-24,51314.95,51382.1,51137.5,51233,112046629,5487.6
26-Dec-24,51395.8,51740,50951.8,51170.7,91270844,4498.69
27-Dec-24,51268.2,51628.45,51240.1,51311.3,78171919,4120.89
30-Dec-24,51255.35,51979.75,50718.35,50952.75,316292024,11753.32
31-Dec-24,50648.2,50945.55,50599.8,50860.2,105274010,5698.85
01-Jan-25,50841.9,51321.95,50485.05,51060.6,81129924,3485.94
02-Jan-25,51084.95,51672.75,50992.8,51605.55,134402813,6772.81
03-Jan-25,51567.15,51671.6,50904.35,50988.8,148238026,8040.74
06-Jan-25,50990.65,51026.1,49751,49922,184590426,7006.9
07-Jan-25,50061.2,50447.6,49969.3,50202.15,103825140,5397.67
08-Jan-25,50201.75,50246.9,49389.75,49835.05,131178850,6950.22
09-Jan-25,49712.55,49798.1,49230.15,49503.5,136379631,8842.81
10-Jan-25,49426.5,49483.15,48631.2,48734.15,142386637,6354.11
13-Jan-25,48264.25,48606.35,47898.35,48041.25,168780899,7299.58
14-Jan-25,48266.9,49007.35,48235.2,48729.15,151923269,7745.76
15-Jan-25,48832.75,49083.65,48522.4,48751.7,145112403,5702.11
16-Jan-25,49082.9,49459,49038.45,49278.7,146732136,7742.3
17-Jan-25,48959.5,49047.2,48309.5,48540.6,130598508,8620.64
20-Jan-25,48834.15,49650.6,48683.6,49350.8,173115109,10519.88
21-Jan-25,49532,49543.15,48430.95,48570.9,134686328,9193.77
22-Jan-25,48689.55,48781.75,48074.05,48724.4,151683951,8347.43
23-Jan-25,48770.15,48892.7,48493,48589,124573638,8807.77
24-Jan-25,48546.05,48858.65,48203,48367.8,139948431,7505.19
27-Jan-25,47881.65,48319.2,47844.15,48064.65,271808231,8969.36
28-Jan-25,48642.5,49247.15,48449.05,48866.85,299944475,12208.48
29-Jan-25,48997.2,49199.65,48849.8,49165.95,177169221,5952.79
30-Jan-25,49206.2,49426.2,49031.8,49311.95,197906088,8567.72
31-Jan-25,49259.65,49674.8,49031.8,49587.2,232021331,7728.28
01-Feb-25,49592.55,50009.5,48925.45,49506.95,118009351,3955.85
03-Feb-25,49074.8,49373.45,48906.05,49210.55,122888691,5789.59
04-Feb-25,49538.8,50206.6,49482.5,50157.95,155659931,9984.88
05-Feb-25,50402.3,50522.15,50215.45,50343.05,148953623,7176.17
06-Feb-25,50468.35,50553.35,50149.8,50382.1,158402021,8485.81
07-Feb-25,50484.45,50641.75,49871.15,50158.85,178726541,9150.02
10-Feb-25,50052.5,50155.65,49703.1,49981,98420678,5412.83
11-Feb-25,49812.15,49906.75,49177.4,49403.4,127015655,6260.18
12-Feb-25,49402.25,49702.35,48734.35,49479.45,136468017,6944.33
13-Feb-25,49469.35,49836.1,49276.1,49359.85,118606192,7310.63
14-Feb-25,49485.65,49592.95,48719.75,49099.45,130641404,6228.74
17-Feb-25,48880.4,49319,48525.6,49258.9,114805488,5147.25
18-Feb-25,49211.85,49328.55,48814.95,49087.3,107781259,5531.66
19-Feb-25,48895.35,49628.25,48804,49570.1,113250369,5739.81
20-Feb-25,49314.1,49455.8,49150.95,49334.55,111960237,6208.97
21-Feb-25,49127.95,49306.55,48764,48981.2,95345014,5055.3
24-Feb-25,48619.8,48748.4,48281.9,48651.95,95748720,5512.2
25-Feb-25,48691.2,48862.15,48534.15,48608.35,106651228,6429.81
27-Feb-25,48732.2,48972.55,48627.1,48743.8,186728631,9357.41
28-Feb-25,48437.55,48574.5,48078.7,48344.7,287716653,18190.01
03-Mar-25,48478.6,48574.7,47841.3,48114.3,151025906,6405.82
04-Mar-25,47942.5,48374.9,47924.75,48245.2,139300167,6415.75
05-Mar-25,48241.3,48657.65,48190.25,48489.95,127803810,6244.51
06-Mar-25,48760,48839.1,48299.4,48627.7,137393647,8118.72
07-Mar-25,48463.8,48709.05,48359.35,48497.5,106040439,5259.86
10-Mar-25,48312,48599.15,48124.65,48216.8,123771352,6129.4
11-Mar-25,47874.8,48029.05,47702.9,47853.95,222380296,12487.44
12-Mar-25,47894.4,48222.15,47844.95,48056.65,243281505,13858.73
13-Mar-25,48219.15,48352.45,48006.1,48060.4,145864976,7179.86
17-Mar-25,48219.55,48481.35,48196.1,48354.15,131272921,6980.6
18-Mar-25,48792.9,49400.3,48629.45,49314.5,146550294,8229.85
19-Mar-25,49375.4,49807.55,49324.8,49702.6,137635415,6785.05
20-Mar-25,49947.6,50155.3,49771.65,50062.85,115743962,5905.18
21-Mar-25,49927.1,50672.15,49891.95,50593.55,225498916,18532.21
24-Mar-25,50982.7,51801.15,50795.9,51704.95,180444979,8885.39
25-Mar-25,51874.2,52063.95,51429.6,51607.95,185197665,12224.07
26-Mar-25,51640.05,51875.8,51069.15,51209,152895952,8525.79
27-Mar-25,51084.7,51714.35,51050.85,51575.85,415772852,15234.89
28-Mar-25,51608.4,51839.1,51335.35,51564.85,171152969,7586.83
01-Apr-25,51178.15,51683.85,50742,50827.5,176322972,8505.05
02-Apr-25,50966.9,51404.2,50908.35,51348.05,149906457,5545.35
03-Apr-25,50910,51661.6,50906.65,51597.35,291159558,5960.55
04-Apr-25,51711.6,51893.6,51360.4,51502.7,189607641,8445.89
07-Apr-25,49336.1,50426.25,49156.95,49860.1,236789593,11587.08
08-Apr-25,50388.55,50793.7,50030.8,50511,162259279,9082.76
09-Apr-25,50487.1,50496.9,49910.85,50240.15,141787861,7324.09
11-Apr-25,50634.1,51244.7,50634.1,51002.35,139974934,8735.46
15-Apr-25,52299,52486.35,51863.3,52379.5,203761353,11819.68
16-Apr-25,52690.9,53164.45,52471.35,53117.75,200504101,10526.17
17-Apr-25,53153.75,54407.2,53084.9,54290.2,294946433,13719.04
21-Apr-25,54891.25,55461.65,54674.95,55304.5,267372839,13622.84
22-Apr-25,55414.3,55961.2,55243.55,55647.2,276879053,15645.82
23-Apr-25,56097.1,56098.7,55162.5,55370.05,245520423,11723.19
24-Apr-25,55103.9,55550.45,55088.4,55201.4,233218409,12002.95
25-Apr-25,55233.55,55350.55,54176.45,54664.05,210766304,9679.83
28-Apr-25,54610.3,55577.4,54582.35,55432.8,178630188,7103.46
29-Apr-25,55524.35,55957.75,55262.4,55391.25,193903416,8373.38
30-Apr-25,55382.4,55478.25,54723.7,55087.15,193527310,11916.11
02-May-25,55100.95,55691.95,54994.4,55115.35,154187346,8648.95
05-May-25,55065.8,55345.5,54786.5,54919.5,139409242,8876.74
06-May-25,54918.25,55036.95,54172.95,54271.4,198690472,8440.53
07-May-25,54013.4,54684.3,53919.9,54610.9,268883957,9325.72
08-May-25,54801.75,54937.25,54108,54365.65,302197374,12890.73
09-May-25,53595.95,54054.8,53483.05,53595.25,179290315,8109.92
12-May-25,54658.75,55466.3,54558.05,55382.85,199594158,8894.5
13-May-25,55233.5,55499.65,54888.5,54940.85,190035885,9256.83
14-May-25,55008.55,55208.6,54491,54801.3,145169571,6288.89
15-May-25,54853.7,55490.55,54442.3,55355.6,138421253,10195.93
16-May-25,55276,55418.9,55170.25,55354.9,136045212,7512.92
19-May-25,55326.05,55695.55,55296.55,55420.7,138063909,5421.58
20-May-25,55445.3,55568.35,54829.45,54877.35,143426306,7986.79
21-May-25,55060.2,55336.85,54690.8,55075.1,119459912,5560.63
22-May-25,54875.9,54996.1,54576.6,54941.3,148227670,9220
23-May-25,54959.3,55441.3,54854.5,55398.25,88891444,4424.62
26-May-25,55534.9,55875.75,55307.5,55572,90838669,4382.84
27-May-25,55458.95,55831.35,55037.85,55352.8,145380504,9236.52
28-May-25,55328.6,55521.8,55235.55,55417,128321511,5986.31
29-May-25,55571.4,55782.75,55096.45,55546.05,185730254,10394.38
30-May-25,55615.55,55813.3,55356.6,55749.7,281056831,12623.12
02-Jun-25,55598.25,55966.3,55400.55,55903.4,211302101,8722.91
03-Jun-25,56104.8,56161.4,55455.8,55599.95,212808078,9937.61
04-Jun-25,55650.35,55791,55408.35,55676.85,151488202,6067.58
05-Jun-25,55806.75,56010.15,55580.45,55760.85,141281084,8518.57
06-Jun-25,55699.45,56695,55534.75,56578.4,347023400,13035.84
09-Jun-25,57049.5,57049.5,56792.7,56839.6,207484622,9138.51
10-Jun-25,56993.9,57015.4,56564.15,56629.1,145969879,8256.92
11-Jun-25,56639.85,56782.5,56399.4,56459.75,135259963,5477.92
12-Jun-25,56480.9,56611.05,55968.5,56082.55,135273988,6460.33
13-Jun-25,55149.3,55688,55149.3,55527.35,142013350,6042.45
16-Jun-25,55554.1,55999.85,55381.45,55944.9,107684846,5492.66
17-Jun-25,55975,56067.3,55643.95,55714.15,106308600,5617.54
18-Jun-25,55544.95,55933.6,55511.8,55828.75,116387466,7214
19-Jun-25,55784.85,55942.45,55475.45,55577.45,131337052,6875.2
20-Jun-25,55566.7,56328.2,55566.4,56252.85,161498033,10192.14
23-Jun-25,55832.35,56233.55,55779.25,56059.35,86815983,4154.17
24-Jun-25,56529.45,56862,56276.15,56461.9,132949497,8261.84
25-Jun-25,56564.5,56681.4,56420.65,56621.15,98673656,6054.77
26-Jun-25,56693.55,57263.45,56558.35,57206.7,176543280,13209.6
27-Jun-25,57234.7,57475.4,56993.85,57443.9,237982623,14041.67
30-Jun-25,57529.95,57614.5,57193.8,57312.75,182974016,7876.79
01-Jul-25,57375.8,57533.85,57150.35,57459.45,283276197,8734.24
02-Jul-25,57558.2,57628.4,56833.8,56999.2,169590882,8026.46
03-Jul-25,57050.4,57193.25,56764.1,56791.95,149891510,7232.62
04-Jul-25,56825.25,57075.1,56623.6,57031.9,93858205,3871.5
07-Jul-25,56938.7,57152.2,56838.55,56949.2,103275989,4714
08-Jul-25,56942.55,57303.3,56923.05,57256.3,105496181,6733.82
09-Jul-25,57199.75,57290.65,57037.9,57213.55,91106919,5469.02
10-Jul-25,57339.75,57363.7,56886.6,56956,101997889,6552.97
11-Jul-25,56843.45,57091.05,56607.75,56754.7,95543477,5114.03
14-Jul-25,56780.75,56896.3,56594.25,56765.35,123043716,5307.24
15-Jul-25,56709.2,57134.95,56707.8,57006.65,124577638,5808.52
16-Jul-25,57111.25,57276.55,56937.6,57168.95,161253321,6912.99
