Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
23-Apr-24,21476,21477.25,21302.7,21334.2,87599377,9200.77
24-Apr-24,21391,21481.65,21361.3,21442.6,72621103,7474.77
25-Apr-24,21290.55,21612.9,21269.5,21545.35,233607357,28247.46
26-Apr-24,21552.55,21552.55,21304.55,21354.05,136003011,17639.52
29-Apr-24,21426.25,21832,21418.15,21811.2,168020929,17039.44
30-Apr-24,21827.5,22073.7,21779.2,21841.15,289538752,25969.13
02-May-24,21785.45,21967.9,21773.85,21873.7,270067891,23569.19
03-May-24,22009.3,22136.6,21707.45,21797.4,197946561,22105.79
06-May-24,21857.75,21890.75,21707.05,21743.7,257357718,20387.95
07-May-24,21783,21807.75,21509.4,21543.5,158638880,13767.82
08-May-24,21457.3,21528.2,21396.4,21428.35,187880367,16425.23
09-May-24,21376.05,21475.25,21072.6,21093.5,162857563,15201.31
10-May-24,21120.35,21270.7,21017.65,21094.15,121976816,11555.32
13-May-24,21062.7,21288.55,20934.4,21249.8,102336071,9297.27
14-May-24,21247.5,21317.55,21184.95,21254.55,91068474,8559.57
15-May-24,21281.1,21293.8,21125.15,21186,108042778,9827.19
16-May-24,21308.05,21445.65,21093.85,21416.1,151231784,13871.4
17-May-24,21354.45,21509.5,21320.1,21478.3,93247475,9396.57
18-May-24,21511.4,21523.35,21469.5,21502.15,6903288,558.82
21-May-24,21373.55,21495.8,21373.5,21438.2,101239336,10581.98
22-May-24,21463.7,21463.7,21198.8,21326.7,103901451,10789.92
23-May-24,21370.1,21759.2,21352.95,21731.65,109728637,11526.4
24-May-24,21686,21890.65,21673.1,21852.3,116486159,10392.66
27-May-24,21913,22143.45,21868.7,21965.6,132866154,12080.5
28-May-24,22011.35,22056.1,21917.05,21982.15,108122639,10328.31
29-May-24,21829.1,21914.4,21593,21620.45,125126987,12156.18
30-May-24,21530.4,21740.45,21529.6,21597.3,117694716,11868.41
31-May-24,21696.35,21786.8,21565.75,21718.3,209187341,22413.56
03-Jun-24,22600.4,22660.05,22259.4,22596.4,279851394,27932.04
04-Jun-24,22475.45,22475.45,20457.9,20819.5,533342145,44340.46
05-Jun-24,21048.9,21785.3,20666.95,21682.6,354209074,30149.74
06-Jun-24,21850.9,22034.9,21710.4,21894.9,232840524,20001.04
